variable_id,variable_name,dataset_id
linkedmwgt_rep99,linkedMwgt_rep99,clean_read_moh_nzhs.moh_nzhs_child
nasclegalname_value,"NASCLegalName_Value",clean_read_moh_socrates.moh_client_status_hist
reasonforclientstatuschange_valu,ReasonForClientStatusChange_Valu,clean_read_moh_socrates.moh_client_status_hist
snz_moh_uid,snz_moh_uid,clean_read_moh_socrates.ethnicity
snz_moh_soc_client_uid,snz_moh_soc_client_uid,clean_read_moh_socrates.ethnicity
code,Code,clean_read_moh_socrates.ethnicity
description,Description,clean_read_moh_socrates.ethnicity
serviceid_value,ServiceID_Value,clean_read_moh_socrates.moh_service_hist
servicename_value,ServiceName_Value,clean_read_moh_socrates.moh_service_hist
contractdescription_value,ContractDescription_Value,clean_read_moh_socrates.moh_service_hist
moj_chg_fv_ind,moj_chg_FV_ind,moj_clean.charges
snz_msd_uid,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
snz_swn_nbr,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
comdt,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
rsncd,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
servf,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
srvst,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
oldcomdt,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
chgdt,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
srtet,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
spell,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
event,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
jobcd,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
ernlst,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
lstwkdt,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
prevpart,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
spellfrom,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
spellto,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
regdt,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
additional_service_data,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
prewr3_servf,NA,clean_read_msd_cirp.msd_spell_cirp_datestamp__clean_read_msd_cirp.msd_spell_datestamp
snz_msd_uid,NA,clean_read_msd_cirp.msd_partner_cirp_datestamp__clean_read_msd_cirp.msd_partner_datestamp
partner_snz_msd_uid,NA,clean_read_msd_cirp.msd_partner_cirp_datestamp__clean_read_msd_cirp.msd_partner_datestamp
snz_swn_nbr,NA,clean_read_msd_cirp.msd_partner_cirp_datestamp__clean_read_msd_cirp.msd_partner_datestamp
partner_snz_swn_nbr,NA,clean_read_msd_cirp.msd_partner_cirp_datestamp__clean_read_msd_cirp.msd_partner_datestamp
msd_ptnr_spell_nbr,NA,clean_read_msd_cirp.msd_partner_cirp_datestamp__clean_read_msd_cirp.msd_partner_datestamp
msd_ptnr_ptnr_from_date,NA,clean_read_msd_cirp.msd_partner_cirp_datestamp__clean_read_msd_cirp.msd_partner_datestamp
msd_ptnr_ptnr_to_date,NA,clean_read_msd_cirp.msd_partner_cirp_datestamp__clean_read_msd_cirp.msd_partner_datestamp
snz_msd_uid,NA,clean_read_msd_cirp.msd_child_datestamp
snz_swn_nbr,NA,clean_read_msd_cirp.msd_child_datestamp
child_snz_msd_uid,NA,clean_read_msd_cirp.msd_child_datestamp
child_snz_swn_nbr,NA,clean_read_msd_cirp.msd_child_datestamp
msd_chld_child_from_date,NA,clean_read_msd_cirp.msd_child_datestamp
msd_chld_child_to_date,NA,clean_read_msd_cirp.msd_child_datestamp
msd_chld_child_birth_month_nbr,NA,clean_read_msd_cirp.msd_child_datestamp
msd_chld_child_birth_year_nbr,NA,clean_read_msd_cirp.msd_child_datestamp
msd_chld_spell_nbr,NA,clean_read_msd_cirp.msd_child_datestamp
snz_msd_uid,NA,clean_read_msd_cirp.msd_first_tier_expenditure_datestamp
snz_swn_nbr,NA,clean_read_msd_cirp.msd_first_tier_expenditure_datestamp
msd_fte_serv_code,NA,clean_read_msd_cirp.msd_first_tier_expenditure_datestamp
msd_fte_srvst_code,NA,clean_read_msd_cirp.msd_first_tier_expenditure_datestamp
msd_fte_servf_code,NA,clean_read_msd_cirp.msd_first_tier_expenditure_datestamp
msd_fte_start_date,NA,clean_read_msd_cirp.msd_first_tier_expenditure_datestamp
msd_fte_end_date,NA,clean_read_msd_cirp.msd_first_tier_expenditure_datestamp
msd_fte_daily_gross_amt,NA,clean_read_msd_cirp.msd_first_tier_expenditure_datestamp
msd_fte_daily_nett_amt,NA,clean_read_msd_cirp.msd_first_tier_expenditure_datestamp
msd_fte_period_nbr,NA,clean_read_msd_cirp.msd_first_tier_expenditure_datestamp
snz_msd_uid,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
snz_swn_nbr,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
benefit_start_date,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
benefit_end_date,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
srvst_code,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
parent_serv_code,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
servf_code,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
supplementary_serv_code,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
daily_gross_rate,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
daily_nett_rate,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
period_in_days,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
supplementary_source,NA,clean_read_msd_cirp.msd_sec_tier_expend_cirp_datestamp__clean_read_msd_cirp.msd_second_tier_expenditure_datestamp
snz_msd_uid,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
snz_swn_nbr,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
msd_tte_ttp_grp_nbr,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
msd_tte_tt_pmt_nbr,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
msd_tte_decision_date,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
msd_tte_app_date,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
msd_tte_reference_date,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
msd_tte_parent_svc_code,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
msd_tte_lump_sum_svc_code,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
msd_tte_pmt_rsn_type_code,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
msd_tte_pmt_amt,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
msd_tte_recoverable_ind,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
msd_tte_rcmd_dist_code,NA,clean_read_msd_cirp.msd_third_tier_expenditure_datestamp
snz_msd_uid,NA,clean_read_msd_cirp.msd_swnirdid_cirp_datestamp__clean_read_msd_cirp.msd_swnir_datestamp
snz_swn_nbr,NA,clean_read_msd_cirp.msd_swnirdid_cirp_datestamp__clean_read_msd_cirp.msd_swnir_datestamp
snz_ird_uid,NA,clean_read_msd_cirp.msd_swnirdid_cirp_datestamp__clean_read_msd_cirp.msd_swnir_datestamp
msd_cws_application_uid,msd_cws_application_uid,clean_read_msd_cws.msd_cws_employer_datestamp
snz_ird_uid,snz_ird_uid,clean_read_msd_cws.msd_cws_employer_datestamp
snz_sole_trader_ird_uid,snz_sole_trader_ird_uid,clean_read_msd_cws.msd_cws_employer_datestamp
snz_employer_ird_uid,snz_employer_ird_uid,clean_read_msd_cws.msd_cws_employer_datestamp
cws_employee_count,cws_employee_count,clean_read_msd_cws.msd_cws_employer_datestamp
cws_application_type,cws_application_type,clean_read_msd_cws.msd_cws_employer_datestamp
cws_application_reason_name,cws_application_reason_name,clean_read_msd_cws.msd_cws_employer_datestamp
cws_num_of_fulltime_employees,cws_num_of_fulltime_employees,clean_read_msd_cws.msd_cws_employer_datestamp
cws_num_of_parttime_employees,cws_num_of_parttime_employees,clean_read_msd_cws.msd_cws_employer_datestamp
cws_total_amount_paid,cws_total_amount_paid,clean_read_msd_cws.msd_cws_employer_datestamp
cws_createdate,cws_createdate,clean_read_msd_cws.msd_cws_employer_datestamp
cws_date_paid,cws_date_paid,clean_read_msd_cws.msd_cws_employer_datestamp
cws_status_final,cws_status_final,clean_read_msd_cws.msd_cws_employer_datestamp
cws_status,cws_status,clean_read_msd_cws.msd_cws_employer_datestamp
cws_status_time,cws_status_time,clean_read_msd_cws.msd_cws_employer_datestamp
cws_application_reason,cws_application_reason,clean_read_msd_cws.msd_cws_employer_datestamp
cws_application_duration,cws_application_duration,clean_read_msd_cws.msd_cws_employer_datestamp
cws_subsidy_type,cws_subsidy_type,clean_read_msd_cws.msd_cws_employer_datestamp
msd_cws_application_uid,msd_cws_application_uid,clean_read_msd_cws.msd_cws_employee_datestamp
snz_employer_ird_uid,snz_employer_ird_uid,clean_read_msd_cws.msd_cws_employee_datestamp
snz_employee_ird_uid,snz_employee_ird_uid,clean_read_msd_cws.msd_cws_employee_datestamp
cws_employee_type,cws_employee_type,clean_read_msd_cws.msd_cws_employee_datestamp
cws_employee_dob_month,cws_employee_dob_month,clean_read_msd_cws.msd_cws_employee_datestamp
cws_employee_dob_year,cws_employee_dob_year,clean_read_msd_cws.msd_cws_employee_datestamp
status_final,status_final,clean_read_msd_cws.msd_cws_employee_datestamp
snz_ird_uid,snz_ird_uid,clean_read_msd_cws.msd_cws_repayments_datestamp
recovery_reason,recovery_reason,clean_read_msd_cws.msd_cws_repayments_datestamp
related_scheme,related_scheme,clean_read_msd_cws.msd_cws_repayments_datestamp
payment_date,payment_date,clean_read_msd_cws.msd_cws_repayments_datestamp
amount_paid,amount_paid,clean_read_msd_cws.msd_cws_repayments_datestamp
snz_msd_uid,Unique Client Identifier,clean_read_msd.astypeo_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.astypeo_202107
serv,NA,clean_read_msd.astypeo_202107
beg_date,NA,clean_read_msd.astypeo_202107
end_date,NA,clean_read_msd.astypeo_202107
clind,NA,clean_read_msd.astypeo_202107
othrt,Manually assigned rate of Accommodation Supplement,clean_read_msd.astypeo_202107
wklycst,Rent,clean_read_msd.astypeo_202107
wklyrt,Standard rate of Accommodation Supplement,clean_read_msd.astypeo_202107
expdt,NA,clean_read_msd.astypeo_202107
inpdt,NA,clean_read_msd.astypeo_202107
region,Accommodation Supplement region,clean_read_msd.astypeo_202107
astype,Type of Accommodation Supplement,clean_read_msd.astypeo_202107
agency,NA,clean_read_msd.astypeo_202107
tpareg,NA,clean_read_msd.astypeo_202107
capasset,NA,clean_read_msd.astypeo_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.ccexemptamt_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.ccexemptamt_202107
serv,NA,clean_read_msd.ccexemptamt_202107
beg_date,NA,clean_read_msd.ccexemptamt_202107
end_date,NA,clean_read_msd.ccexemptamt_202107
cost,NA,clean_read_msd.ccexemptamt_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.ccs_ccsr_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.ccs_ccsr_202107
child_snz_msd_uid,Unique Client's Child Identifier,clean_read_msd.ccs_ccsr_202107
child_snz_swn_nbr,Social Welfare Number,clean_read_msd.ccs_ccsr_202107
beg_date,NA,clean_read_msd.ccs_ccsr_202107
end_date,NA,clean_read_msd.ccs_ccsr_202107
appdt,NA,clean_read_msd.ccs_ccsr_202107
ccscode,NA,clean_read_msd.ccs_ccsr_202107
chargepw,Amount charged per week,clean_read_msd.ccs_ccsr_202107
dist,NA,clean_read_msd.ccs_ccsr_202107
effdt,NA,clean_read_msd.ccs_ccsr_202107
expdt,NA,clean_read_msd.ccs_ccsr_202107
grandparent_ind,NA,clean_read_msd.ccs_ccsr_202107
incmam10,NA,clean_read_msd.ccs_ccsr_202107
incmam11,NA,clean_read_msd.ccs_ccsr_202107
incmam12,NA,clean_read_msd.ccs_ccsr_202107
incmam13,NA,clean_read_msd.ccs_ccsr_202107
incmam14,NA,clean_read_msd.ccs_ccsr_202107
incmamt1,NA,clean_read_msd.ccs_ccsr_202107
incmamt2,NA,clean_read_msd.ccs_ccsr_202107
incmamt3,NA,clean_read_msd.ccs_ccsr_202107
incmamt4,NA,clean_read_msd.ccs_ccsr_202107
incmamt5,NA,clean_read_msd.ccs_ccsr_202107
incmamt6,NA,clean_read_msd.ccs_ccsr_202107
incmamt7,NA,clean_read_msd.ccs_ccsr_202107
incmamt8,NA,clean_read_msd.ccs_ccsr_202107
incmamt9,NA,clean_read_msd.ccs_ccsr_202107
income,NA,clean_read_msd.ccs_ccsr_202107
manual_grandparent_ind,NA,clean_read_msd.ccs_ccsr_202107
numch,NA,clean_read_msd.ccs_ccsr_202107
numses,Number of sessions,clean_read_msd.ccs_ccsr_202107
ratepw,Amount paid per week,clean_read_msd.ccs_ccsr_202107
ccsrenew,NA,clean_read_msd.ccs_ccsr_202107
ccstype,Child Care Assistance type,clean_read_msd.ccs_ccsr_202107
freehrs,NA,clean_read_msd.ccs_ccsr_202107
rate,NA,clean_read_msd.ccs_ccsr_202107
statsind,NA,clean_read_msd.ccs_ccsr_202107
absentnd,NA,clean_read_msd.ccs_ccsr_202107
inputdt,NA,clean_read_msd.ccs_ccsr_202107
inputti,NA,clean_read_msd.ccs_ccsr_202107
renewadt,NA,clean_read_msd.ccs_ccsr_202107
renewfeq,NA,clean_read_msd.ccs_ccsr_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.children_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.children_202107
child_snz_msd_uid,Unique Client's Child Identifier,clean_read_msd.children_202107
child_snz_swn_nbr,Social Welfare Number,clean_read_msd.children_202107
serv,Service code,clean_read_msd.children_202107
beg_date,NA,clean_read_msd.children_202107
end_date,NA,clean_read_msd.children_202107
inpdt,NA,clean_read_msd.children_202107
fromdt,NA,clean_read_msd.children_202107
todt,NA,clean_read_msd.children_202107
chind,NA,clean_read_msd.children_202107
subsequent_child_flag,NA,clean_read_msd.children_202107
child_birth_month,Child birth Month,clean_read_msd.children_202107
child_birth_year,Child birth Year,clean_read_msd.children_202107
child_gender,NA,clean_read_msd.children_202107
childage,Child age,clean_read_msd.children_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.clint_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.clint_202107
partner_snz_msd_uid,Unique Client's Partner Identifier,clean_read_msd.clint_202107
partner_snz_swn_nbr,Social Welfare Number,clean_read_msd.clint_202107
beg_date,NA,clean_read_msd.clint_202107
end_date,NA,clean_read_msd.clint_202107
birth_month_nbr,Birth Month,clean_read_msd.clint_202107
birth_year,Birth Year,clean_read_msd.clint_202107
death_month_nbr,Death Month,clean_read_msd.clint_202107
death_year,Death Year,clean_read_msd.clint_202107
ethnc,NA,clean_read_msd.clint_202107
marst,Marital Status,clean_read_msd.clint_202107
payday,NA,clean_read_msd.clint_202107
pstcd,NA,clean_read_msd.clint_202107
sex,NA,clean_read_msd.clint_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.dacosto_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.dacosto_202107
partner_snz_msd_uid,Unique Client's Partner Identifier,clean_read_msd.dacosto_202107
partner_snz_swn_nbr,Social Welfare Number,clean_read_msd.dacosto_202107
serv,NA,clean_read_msd.dacosto_202107
beg_date,NA,clean_read_msd.dacosto_202107
end_date,NA,clean_read_msd.dacosto_202107
clind,NA,clean_read_msd.dacosto_202107
additional_service_data,NA,clean_read_msd.dacosto_202107
supp,NA,clean_read_msd.dacosto_202107
susp,NA,clean_read_msd.dacosto_202107
srvst,NA,clean_read_msd.dacosto_202107
expdt,NA,clean_read_msd.dacosto_202107
wbase,NA,clean_read_msd.dacosto_202107
wcost,Amount of costs claimed,clean_read_msd.dacosto_202107
expired,NA,clean_read_msd.dacosto_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.ethnicity_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.ethnicity_202107
beg_date,NA,clean_read_msd.ethnicity_202107
end_date,NA,clean_read_msd.ethnicity_202107
ethnc,NA,clean_read_msd.ethnicity_202107
ethnic,NA,clean_read_msd.ethnicity_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.family_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.family_202107
partner_snz_msd_uid,Unique Client's Partner Identifier,clean_read_msd.family_202107
partner_snz_swn_nbr,Social Welfare Number,clean_read_msd.family_202107
partners_partner_snz_msd_uid,Unique Client's Partner's Partner Identifier,clean_read_msd.family_202107
partners_partner_snz_swn_nbr,Social Welfare Number,clean_read_msd.family_202107
beg_date,NA,clean_read_msd.family_202107
end_date,NA,clean_read_msd.family_202107
married,NA,clean_read_msd.family_202107
pr_numchild,Primary number of children,clean_read_msd.family_202107
pn_numchild,Partner number of children,clean_read_msd.family_202107
pr_nsnchild,NA,clean_read_msd.family_202107
pn_nsnchild,NA,clean_read_msd.family_202107
pr_numchild_obucb,NA,clean_read_msd.family_202107
pn_numchild_obucb,NA,clean_read_msd.family_202107
serv,NA,clean_read_msd.family_202107
additional_service_data,NA,clean_read_msd.family_202107
aport,NA,clean_read_msd.family_202107
qlfyind,NA,clean_read_msd.family_202107
srvst,Service status,clean_read_msd.family_202107
serv_obucb,Orphan’s and Unsupported Child service code,clean_read_msd.family_202107
srvst_obucb,NA,clean_read_msd.family_202107
serv_ukpn,NA,clean_read_msd.family_202107
srvst_ukpn,NA,clean_read_msd.family_202107
death_monthy_nbr,Death Month,clean_read_msd.family_202107
death_year,Death Year,clean_read_msd.family_202107
marst,NA,clean_read_msd.family_202107
pnserv,Partner service code,clean_read_msd.family_202107
pn_additional_service_data,NA,clean_read_msd.family_202107
pn_aport,NA,clean_read_msd.family_202107
pn_qlfyind,NA,clean_read_msd.family_202107
pn_srvst,Partner service status,clean_read_msd.family_202107
pnserv_obucb,NA,clean_read_msd.family_202107
pn_srvst_obucb,NA,clean_read_msd.family_202107
pnserv_ukpn,NA,clean_read_msd.family_202107
pn_srvst_ukpn,NA,clean_read_msd.family_202107
partner_death_month_nbr,Partner's Death Month,clean_read_msd.family_202107
partner_death_year,Partner's Death Year,clean_read_msd.family_202107
pn_marst,NA,clean_read_msd.family_202107
problem,NA,clean_read_msd.family_202107
modified,NA,clean_read_msd.family_202107
primary_nbr,NA,clean_read_msd.family_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.income_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.income_202107
child_snz_msd_uid,Unique Client's Child Identifier,clean_read_msd.income_202107
child_snz_swn_nbr,Social Welfare Number,clean_read_msd.income_202107
serv,NA,clean_read_msd.income_202107
beg_date,NA,clean_read_msd.income_202107
end_date,NA,clean_read_msd.income_202107
income,NA,clean_read_msd.income_202107
assets,NA,clean_read_msd.income_202107
earnings1,NA,clean_read_msd.income_202107
earnings2,NA,clean_read_msd.income_202107
interest,NA,clean_read_msd.income_202107
dividends,NA,clean_read_msd.income_202107
private_super,NA,clean_read_msd.income_202107
other_clean_read_msd.income_202107,NA,clean_read_msd.income_202107
acc,NA,clean_read_msd.income_202107
acc_dd,NA,clean_read_msd.income_202107
other_dd,NA,clean_read_msd.income_202107
parents_estate_clean_read_msd.income_202107,NA,clean_read_msd.income_202107
overseas_pension_dd,NA,clean_read_msd.income_202107
slpexmpinc,NA,clean_read_msd.income_202107
hours1,NA,clean_read_msd.income_202107
hours2,NA,clean_read_msd.income_202107
child_care_costs,NA,clean_read_msd.income_202107
effdt,NA,clean_read_msd.income_202107
incst,NA,clean_read_msd.income_202107
inctp,NA,clean_read_msd.income_202107
apind,NA,clean_read_msd.income_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.numchild_byage_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.numchild_byage_202107
serv,NA,clean_read_msd.numchild_byage_202107
beg_date,NA,clean_read_msd.numchild_byage_202107
end_date,NA,clean_read_msd.numchild_byage_202107
numchild,NA,clean_read_msd.numchild_byage_202107
age_unknown,NA,clean_read_msd.numchild_byage_202107
age0,NA,clean_read_msd.numchild_byage_202107
age1,NA,clean_read_msd.numchild_byage_202107
age2,NA,clean_read_msd.numchild_byage_202107
age3,NA,clean_read_msd.numchild_byage_202107
age4,NA,clean_read_msd.numchild_byage_202107
age5,NA,clean_read_msd.numchild_byage_202107
age6,NA,clean_read_msd.numchild_byage_202107
age7,NA,clean_read_msd.numchild_byage_202107
age8,NA,clean_read_msd.numchild_byage_202107
age9,NA,clean_read_msd.numchild_byage_202107
age10,NA,clean_read_msd.numchild_byage_202107
age11,NA,clean_read_msd.numchild_byage_202107
age12,NA,clean_read_msd.numchild_byage_202107
age13,NA,clean_read_msd.numchild_byage_202107
age14,NA,clean_read_msd.numchild_byage_202107
age15,NA,clean_read_msd.numchild_byage_202107
age16,NA,clean_read_msd.numchild_byage_202107
age17,NA,clean_read_msd.numchild_byage_202107
age18,NA,clean_read_msd.numchild_byage_202107
age19plus,NA,clean_read_msd.numchild_byage_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.pchddobo_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.pchddobo_202107
child_snz_msd_uid,Unique Client's Child Identifier,clean_read_msd.pchddobo_202107
child_snz_swn_nbr,Social Welfare Number,clean_read_msd.pchddobo_202107
beg_date,NA,clean_read_msd.pchddobo_202107
end_date,NA,clean_read_msd.pchddobo_202107
serv,NA,clean_read_msd.pchddobo_202107
additional_service_data,NA,clean_read_msd.pchddobo_202107
aport,NA,clean_read_msd.pchddobo_202107
srvst,NA,clean_read_msd.pchddobo_202107
srtet,NA,clean_read_msd.pchddobo_202107
inpdt,NA,clean_read_msd.pchddobo_202107
fromdt,NA,clean_read_msd.pchddobo_202107
todt,NA,clean_read_msd.pchddobo_202107
chind,NA,clean_read_msd.pchddobo_202107
subsequent_child_flag,NA,clean_read_msd.pchddobo_202107
child_birth_month_nbr,Child Birth Month,clean_read_msd.pchddobo_202107
child_birth_year,Child Birth Year,clean_read_msd.pchddobo_202107
child_gender,NA,clean_read_msd.pchddobo_202107
childage,NA,clean_read_msd.pchddobo_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.prntsupo_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.prntsupo_202107
partner_snz_msd_uid,Unique Client's Partner Identifier,clean_read_msd.prntsupo_202107
partner_snz_swn_nbr,Social Welfare Number,clean_read_msd.prntsupo_202107
serv,NA,clean_read_msd.prntsupo_202107
supp,NA,clean_read_msd.prntsupo_202107
beg_date,NA,clean_read_msd.prntsupo_202107
end_date,NA,clean_read_msd.prntsupo_202107
additional_service_data,NA,clean_read_msd.prntsupo_202107
aport,NA,clean_read_msd.prntsupo_202107
qlfyind,NA,clean_read_msd.prntsupo_202107
srtet,NA,clean_read_msd.prntsupo_202107
clind,NA,clean_read_msd.prntsupo_202107
susp,NA,clean_read_msd.prntsupo_202107
cancdt,NA,clean_read_msd.prntsupo_202107
caretype,NA,clean_read_msd.prntsupo_202107
entdt,NA,clean_read_msd.prntsupo_202107
othrt,NA,clean_read_msd.prntsupo_202107
payrsncde,NA,clean_read_msd.prntsupo_202107
revdt,NA,clean_read_msd.prntsupo_202107
rsncd,NA,clean_read_msd.prntsupo_202107
srvst,NA,clean_read_msd.prntsupo_202107
typind,NA,clean_read_msd.prntsupo_202107
wklycst,NA,clean_read_msd.prntsupo_202107
wklyrt,NA,clean_read_msd.prntsupo_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.psnoro_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.psnoro_202107
serv,NA,clean_read_msd.psnoro_202107
beg_date,NA,clean_read_msd.psnoro_202107
end_date,NA,clean_read_msd.psnoro_202107
additional_service_data,NA,clean_read_msd.psnoro_202107
dist,NA,clean_read_msd.psnoro_202107
aport,NA,clean_read_msd.psnoro_202107
srtet,NA,clean_read_msd.psnoro_202107
msrte,NA,clean_read_msd.psnoro_202107
comdt,NA,clean_read_msd.psnoro_202107
cntrycde,NA,clean_read_msd.psnoro_202107
effdt,NA,clean_read_msd.psnoro_202107
inpdt,NA,clean_read_msd.psnoro_202107
inptime,NA,clean_read_msd.psnoro_202107
notionrat,NA,clean_read_msd.psnoro_202107
nzdexamt,NA,clean_read_msd.psnoro_202107
selexrte,NA,clean_read_msd.psnoro_202107
snor_date,NA,clean_read_msd.psnoro_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.psrteo_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.psrteo_202107
serv,NA,clean_read_msd.psrteo_202107
beg_date,NA,clean_read_msd.psrteo_202107
end_date,NA,clean_read_msd.psrteo_202107
additional_service_data,NA,clean_read_msd.psrteo_202107
aport,NA,clean_read_msd.psrteo_202107
comdt,NA,clean_read_msd.psrteo_202107
dist,NA,clean_read_msd.psrteo_202107
msrte,NA,clean_read_msd.psrteo_202107
srtet,NA,clean_read_msd.psrteo_202107
cancind,NA,clean_read_msd.psrteo_202107
chgtp,NA,clean_read_msd.psrteo_202107
effdt,NA,clean_read_msd.psrteo_202107
inpdt,NA,clean_read_msd.psrteo_202107
inptime,NA,clean_read_msd.psrteo_202107
nsrte,NA,clean_read_msd.psrteo_202107
palind,NA,clean_read_msd.psrteo_202107
paycyc,NA,clean_read_msd.psrteo_202107
pgrss,NA,clean_read_msd.psrteo_202107
pnett,NA,clean_read_msd.psrteo_202107
portcde,NA,clean_read_msd.psrteo_202107
protected_amount,NA,clean_read_msd.psrteo_202107
rhsind,NA,clean_read_msd.psrteo_202107
sanction_disc_spend,NA,clean_read_msd.psrteo_202107
srteseq,NA,clean_read_msd.psrteo_202107
svamt1,NA,clean_read_msd.psrteo_202107
svamt2,NA,clean_read_msd.psrteo_202107
svamt3,NA,clean_read_msd.psrteo_202107
svamt4,NA,clean_read_msd.psrteo_202107
svamt5,NA,clean_read_msd.psrteo_202107
